year,hour_of_day,is_holiday,weekday,is_workingday,temperature,feels_like_temperature,humidity,windspeed,rented_bikes,year,dayofweek,year_season,hour_workingday_casual,hour_workingday_registered,count_season,season_1,season_2,season_3,season_4,weathersit_1,weathersit_2,weathersit_3,weathersit_4,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12
0,-0.8022254032560181,0,1,1,-1.6462540198216653,-1.798566231506947,-1.4888164126162735,0.7643036554493984,40,2011,0,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.6575956400560602,0,1,1,-1.5423852084739573,-1.7106964875250668,-1.5924840259176536,1.1305060852648328,110,2011,0,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.5129658768561024,0,1,1,-1.5423852084739573,-1.622244824708869,-1.4888164126162735,0.2763062210748125,254,2011,0,2011.2,0,1,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.3683361136561445,0,1,1,-1.4385163971262496,-1.5343750807269887,-1.5924840259176536,0.2763062210748125,121,2011,0,2011.2,0,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.22370635045618667,0,1,1,-1.3346475857785418,-1.4459234179107914,-1.696151639219034,0.03189879581852941,69,2011,0,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.07907658725622882,0,1,1,-1.230778774430834,-1.358053673928911,-1.696151639219034,0.7643036554493984,57,2011,0,2011.2,1,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.06555317594372903,0,1,1,-1.230778774430834,-1.1817322671308335,-1.955320672472484,-1.5538885118643786,79,2011,0,2011.2,1,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.21018293914368688,0,1,1,-1.0230411517354185,-1.0932806043146361,-2.0071544791231744,0.2763062210748125,83,2011,0,2011.2,1,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.3548127023436447,0,1,1,-0.9191723403877107,-1.0054108603327558,-2.1108220924245544,0.2763062210748125,80,2011,0,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.49944246554360255,0,1,1,-0.9191723403877107,-1.0054108603327558,-2.0071544791231744,0.7643036554493984,72,2011,0,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.6440722287435604,0,1,1,-0.8153035290400027,-0.9169591975165585,-2.0589882857738644,0.2763062210748125,132,2011,0,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.7887019919435182,0,1,1,-0.8153035290400027,-1.0054108603327558,-2.0589882857738644,0.8860986600085493,252,2011,0,2011.2,1,1,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.9333317551434761,0,1,1,-0.9191723403877107,-1.0054108603327558,-2.1626558990752445,0.7643036554493984,241,2011,0,2011.2,1,1,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.077961518343434,0,1,1,-1.0230411517354185,-1.0054108603327558,-2.1108220924245544,-0.4560986385560562,173,2011,0,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.2225912815433917,0,1,1,-0.9191723403877107,-0.8290894535346782,-2.1108220924245544,-0.6996886476743587,112,2011,0,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.3672210447433497,0,1,1,-0.9191723403877107,-0.8290894535346782,-2.1626558990752445,-0.4560986385560562,61,2011,0,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.5118508079433075,0,1,1,-1.0230411517354185,-1.0932806043146361,-2.1108220924245544,0.2763062210748125,40,2011,0,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.6564805711432653,0,1,1,-1.126909963083126,-1.2696020111127138,-2.0071544791231744,0.8860986600085493,19,2011,0,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.670003982455765,0,2,1,-1.230778774430834,-1.4459234179107914,-1.7998192525204137,1.1305060852648328,16,2011,1,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.5253742192558073,0,2,1,-1.3346475857785418,-1.5343750807269887,-1.5924840259176536,0.8860986600085493,4,2011,1,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.3807444560558495,0,2,1,-1.3346475857785418,-1.5343750807269887,-1.5924840259176536,0.8860986600085493,3,2011,1,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.2361146928558915,0,2,1,-1.3346475857785418,-1.5343750807269887,-1.5924840259176536,0.8860986600085493,3,2011,1,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.0914849296559337,0,2,1,-1.5423852084739573,-1.5343750807269887,-0.9704783461093729,-0.2116912132997729,2,2011,1,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.9468551664559759,0,2,1,-1.4385163971262496,-1.5343750807269887,-1.3333149926642034,0.5198962301931148,8,2011,1,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.8022254032560181,0,2,1,-1.4385163971262496,-1.5343750807269887,-1.1259797660614432,0.8860986600085493,50,2011,1,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.6575956400560602,0,2,1,-1.4385163971262496,-1.622244824708869,-1.1259797660614432,1.374096094383135,133,2011,1,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.5129658768561024,0,2,1,-1.3346475857785418,-1.5343750807269887,-1.4369826059655837,1.374096094383135,287,2011,1,2011.2,0,1,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.3683361136561445,0,2,1,-1.126909963083126,-1.2696020111127138,-1.7998192525204137,1.6185035196394182,172,2011,1,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.22370635045618667,0,2,1,-1.0230411517354185,-1.1817322671308335,-2.0071544791231744,0.8860986600085493,59,2011,1,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.07907658725622882,0,2,1,-0.8153035290400027,-1.0054108603327558,-1.955320672472484,1.6185035196394182,81,2011,1,2011.2,1,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.06555317594372903,0,2,1,-0.8153035290400027,-0.8290894535346782,-1.955320672472484,-0.2116912132997729,106,2011,1,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.21018293914368688,0,2,1,-0.8153035290400027,-1.0054108603327558,-1.955320672472484,0.8860986600085493,104,2011,1,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.3548127023436447,0,2,1,-0.7114347176922952,-0.8290894535346782,-1.955320672472484,0.5198962301931148,86,2011,1,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.49944246554360255,0,2,1,-0.6075659063445873,-0.476446639938523,-1.955320672472484,0.2763062210748125,87,2011,1,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.6440722287435604,0,2,1,-0.6075659063445873,-0.476446639938523,-2.1108220924245544,-0.2116912132997729,136,2011,1,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.7887019919435182,0,2,1,-0.5036970949968793,-0.38799497712232534,-2.2144897057259345,-0.4560986385560562,299,2011,1,2011.2,1,1,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.9333317551434761,0,2,1,-0.7114347176922952,-0.6527680467366006,-2.1626558990752445,-0.8214836522335098,294,2011,1,2011.2,1,1,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.077961518343434,0,2,1,-0.8153035290400027,-0.8290894535346782,-2.0589882857738644,0.03189879581852941,190,2011,1,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.2225912815433917,0,2,1,-0.7114347176922952,-0.6527680467366006,-2.1626558990752445,-0.8214836522335098,132,2011,1,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.3672210447433497,0,2,1,-0.8153035290400027,-0.6527680467366006,-1.0741459594107532,-1.5538885118643786,83,2011,1,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.5118508079433075,0,2,1,-0.8153035290400027,-0.6527680467366006,-0.7113093128559226,-1.5538885118643786,55,2011,1,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.6564805711432653,0,2,1,-0.9191723403877107,-0.8290894535346782,-0.2966388596504023,-0.6996886476743587,35,2011,1,2011.2,0,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.670003982455765,0,3,1,-0.9191723403877107,-0.7406377907184809,-0.2966388596504023,-1.5538885118643786,11,2011,2,2011.2,0,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.5253742192558073,0,3,1,-0.9191723403877107,-0.7406377907184809,-1.229647379362823,-1.5538885118643786,10,2011,2,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.3807444560558495,0,3,1,-0.9191723403877107,-0.7406377907184809,-0.2966388596504023,-1.5538885118643786,4,2011,2,2011.2,0,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.2361146928558915,0,3,1,-0.9191723403877107,-0.7406377907184809,-0.7113093128559226,-1.5538885118643786,4,2011,2,2011.2,0,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.0914849296559337,0,3,1,-0.9191723403877107,-0.7406377907184809,-0.2966388596504023,-1.5538885118643786,1,2011,2,2011.2,0,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.9468551664559759,0,3,1,-1.0230411517354185,-1.0932806043146361,-0.34847266630109186,0.03189879581852941,7,2011,2,2011.2,0,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.8022254032560181,0,3,1,-1.0230411517354185,-1.0054108603327558,-0.7113093128559226,-0.4560986385560562,48,2011,2,2011.2,0,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.6575956400560602,0,3,1,-0.9191723403877107,-0.8290894535346782,-0.9186445394586827,-0.6996886476743587,136,2011,2,2011.2,0,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.5129658768561024,0,3,1,-0.9191723403877107,-0.9169591975165585,-0.7113093128559226,-0.2116912132997729,263,2011,2,2011.2,0,1,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.3683361136561445,0,3,1,-0.9191723403877107,-1.0054108603327558,-0.9186445394586827,0.2763062210748125,154,2011,2,2011.2,0,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.22370635045618667,0,3,1,-0.8153035290400027,-0.9169591975165585,-0.8668107328079927,0.2763062210748125,64,2011,2,2011.2,1,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.07907658725622882,0,3,1,-0.8153035290400027,-0.9169591975165585,-0.8668107328079927,0.5198962301931148,90,2011,2,2011.2,1,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.06555317594372903,0,3,1,-0.8153035290400027,-0.8290894535346782,-0.8668107328079927,-0.2116912132997729,80,2011,2,2011.2,1,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.21018293914368688,0,3,1,-0.7114347176922952,-0.7406377907184809,-0.8668107328079927,0.2763062210748125,98,2011,2,2011.2,1,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.3548127023436447,0,3,1,-0.7114347176922952,-0.8290894535346782,-0.8668107328079927,0.8860986600085493,80,2011,2,2011.2,1,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.49944246554360255,0,3,1,-1.126909963083126,-1.2696020111127138,0.9473724999661597,0.8860986600085493,70,2011,2,2011.2,1,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.6440722287435604,0,3,1,-1.126909963083126,-1.1817322671308335,1.2583753398703,0.5198962301931148,36,2011,2,2011.2,1,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.7887019919435182,0,3,1,-1.230778774430834,-1.1817322671308335,1.5693781797744404,-0.6996886476743587,116,2011,2,2011.2,1,1,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.9333317551434761,0,3,1,-1.230778774430834,-1.2696020111127138,1.5693781797744404,0.2763062210748125,85,2011,2,2011.2,1,1,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.077961518343434,0,3,1,-1.230778774430834,-1.2696020111127138,1.5693781797744404,0.2763062210748125,72,2011,2,2011.2,1,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.2225912815433917,0,3,1,-1.3346475857785418,-1.5343750807269887,1.5693781797744404,0.8860986600085493,44,2011,2,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.3672210447433497,0,3,1,-1.3346475857785418,-1.4459234179107914,1.5693781797744404,0.5198962301931148,27,2011,2,2011.2,0,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.5118508079433075,0,3,1,-1.3346475857785418,-1.4459234179107914,1.5693781797744404,0.2763062210748125,24,2011,2,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.6564805711432653,0,3,1,-1.3346475857785418,-1.5343750807269887,1.5693781797744404,0.7643036554493984,12,2011,2,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.670003982455765,0,4,1,-1.3346475857785418,-1.4459234179107914,1.5693781797744404,0.2763062210748125,3,2011,3,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.5253742192558073,0,4,1,-1.3346475857785418,-1.4459234179107914,1.5693781797744404,0.03189879581852941,5,2011,3,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.3807444560558495,0,4,1,-1.3346475857785418,-1.4459234179107914,1.5693781797744404,0.03189879581852941,5,2011,3,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.2361146928558915,0,4,1,-1.3346475857785418,-1.4459234179107914,1.5693781797744404,0.2763062210748125,1,2011,3,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.0914849296559337,0,4,1,-1.3346475857785418,-1.4459234179107914,1.5693781797744404,0.5198962301931148,2,2011,3,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.9468551664559759,0,4,1,-1.3346475857785418,-1.4459234179107914,1.5693781797744404,0.2763062210748125,8,2011,3,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.8022254032560181,0,4,1,-1.3346475857785418,-1.5343750807269887,1.5693781797744404,0.8860986600085493,36,2011,3,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.6575956400560602,0,4,1,-1.3346475857785418,-1.4459234179107914,1.5693781797744404,0.5198962301931148,92,2011,3,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.5129658768561024,0,4,1,-1.3346475857785418,-1.4459234179107914,1.9322148263292707,0.5198962301931148,192,2011,3,2011.2,0,1,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.3683361136561445,0,4,1,-1.230778774430834,-1.358053673928911,1.5693781797744404,0.5198962301931148,132,2011,3,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.22370635045618667,0,4,1,-1.230778774430834,-1.358053673928911,1.5693781797744404,0.5198962301931148,69,2011,3,2011.2,1,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.07907658725622882,0,4,1,-1.126909963083126,-1.1817322671308335,1.5693781797744404,0.03189879581852941,58,2011,3,2011.2,1,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.06555317594372903,0,4,1,-1.126909963083126,-1.1817322671308335,1.5693781797744404,0.03189879581852941,90,2011,3,2011.2,1,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.21018293914368688,0,4,1,-1.0230411517354185,-1.0054108603327558,1.2583753398703,-0.4560986385560562,68,2011,3,2011.2,1,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.3548127023436447,0,4,1,-1.0230411517354185,-1.0054108603327558,1.2583753398703,-0.4560986385560562,76,2011,3,2011.2,1,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.49944246554360255,0,4,1,-1.0230411517354185,-1.1817322671308335,1.2583753398703,0.8860986600085493,65,2011,3,2011.2,1,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.6440722287435604,0,4,1,-1.0230411517354185,-1.0932806043146361,1.2583753398703,0.5198962301931148,85,2011,3,2011.2,1,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.7887019919435182,0,4,1,-1.0230411517354185,-1.0932806043146361,1.2583753398703,0.5198962301931148,168,2011,3,2011.2,1,1,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.9333317551434761,0,4,1,-1.0230411517354185,-1.0054108603327558,1.2583753398703,-0.4560986385560562,177,2011,3,2011.2,1,1,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.077961518343434,0,4,1,-1.0230411517354185,-1.0054108603327558,1.2583753398703,-0.4560986385560562,130,2011,3,2011.2,1,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.2225912815433917,0,4,1,-1.126909963083126,-1.2696020111127138,1.5693781797744404,0.7643036554493984,85,2011,3,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.3672210447433497,0,4,1,-1.126909963083126,-1.1817322671308335,1.5693781797744404,-0.2116912132997729,60,2011,3,2011.2,0,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.5118508079433075,0,4,1,-1.126909963083126,-1.1817322671308335,1.5693781797744404,0.5198962301931148,51,2011,3,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.6564805711432653,0,4,1,-1.230778774430834,-1.2696020111127138,1.9322148263292707,-0.2116912132997729,27,2011,3,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.670003982455765,0,5,1,-1.230778774430834,-1.2696020111127138,1.9322148263292707,-0.2116912132997729,6,2011,4,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-1.5253742192558073,0,5,1,-1.230778774430834,-1.2696020111127138,1.9322148263292707,-0.2116912132997729,4,2011,4,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-1.3807444560558495,0,5,1,-1.230778774430834,-1.2696020111127138,1.5693781797744404,0.03189879581852941,7,2011,4,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-1.2361146928558915,0,5,1,-1.3346475857785418,-1.4459234179107914,1.5693781797744404,0.5198962301931148,4,2011,4,2011.2,0,0,130.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-1.0914849296559337,0,5,1,-1.3346475857785418,-1.4459234179107914,1.5693781797744404,0.5198962301931148,3,2011,4,2011.2,0,0,130.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.9468551664559759,0,5,1,-1.3346475857785418,-1.4459234179107914,1.5693781797744404,0.2763062210748125,12,2011,4,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.8022254032560181,0,5,1,-1.3346475857785418,-1.4459234179107914,1.5693781797744404,0.2763062210748125,28,2011,4,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.6575956400560602,0,5,1,-1.3346475857785418,-1.358053673928911,1.5693781797744404,-1.5538885118643786,95,2011,4,2011.2,0,0,130.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.5129658768561024,0,5,1,-1.230778774430834,-1.358053673928911,1.2583753398703,0.5198962301931148,206,2011,4,2011.2,0,1,130.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.3683361136561445,0,5,1,-0.9191723403877107,-1.0932806043146361,0.37720062680856853,1.374096094383135,173,2011,4,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.22370635045618667,0,5,1,-0.9191723403877107,-1.0054108603327558,0.16986540020580868,0.7643036554493984,75,2011,4,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.07907658725622882,0,5,1,-0.9191723403877107,-1.0932806043146361,-0.08930363304764188,1.374096094383135,89,2011,4,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.06555317594372903,0,5,1,-0.8153035290400027,-1.0054108603327558,-0.5039740862531622,1.374096094383135,95,2011,4,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.21018293914368688,0,5,1,-0.7114347176922952,-0.8290894535346782,-0.6594755062052325,1.374096094383135,110,2011,4,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.3548127023436447,0,5,1,-0.7114347176922952,-0.8290894535346782,-0.8668107328079927,1.374096094383135,87,2011,4,2011.2,1,0,130.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.49944246554360255,0,5,1,-0.8153035290400027,-1.0054108603327558,-0.8668107328079927,1.8620935287577205,111,2011,4,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.6440722287435604,0,5,1,-0.8153035290400027,-1.0054108603327558,-0.8668107328079927,1.8620935287577205,167,2011,4,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.7887019919435182,0,5,1,-0.8153035290400027,-1.0054108603327558,-0.8668107328079927,1.1305060852648328,281,2011,4,2011.2,1,1,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.9333317551434761,0,5,1,-0.8153035290400027,-1.0054108603327558,-0.8668107328079927,1.1305060852648328,241,2011,4,2011.2,1,1,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.077961518343434,0,5,1,-0.8153035290400027,-1.0054108603327558,-0.7113093128559226,1.1305060852648328,136,2011,4,2011.2,1,0,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.2225912815433917,0,5,1,-0.9191723403877107,-0.9169591975165585,-0.5039740862531622,0.03189879581852941,77,2011,4,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.3672210447433497,0,5,1,-0.9191723403877107,-0.8290894535346782,-0.5039740862531622,-0.4560986385560562,93,2011,4,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.5118508079433075,0,5,1,-1.0230411517354185,-1.0054108603327558,-0.34847266630109186,-0.2116912132997729,74,2011,4,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.6564805711432653,0,5,1,-1.0230411517354185,-0.9169591975165585,-0.08930363304764188,-0.8214836522335098,53,2011,4,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-1.670003982455765,0,6,0,-1.0230411517354185,-0.8290894535346782,-0.08930363304764188,-1.5538885118643786,32,2011,5,2011.2,0,0,130.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-1.5253742192558073,0,6,0,-1.230778774430834,-1.1817322671308335,0.11803159355511855,-0.4560986385560562,32,2011,5,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-1.3807444560558495,0,6,0,-1.3346475857785418,-1.358053673928911,0.6363696600620191,-0.4560986385560562,21,2011,5,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-1.2361146928558915,0,6,0,-1.3346475857785418,-1.358053673928911,0.37720062680856853,-0.2116912132997729,9,2011,5,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-1.0914849296559337,0,6,0,-1.3346475857785418,-1.358053673928911,0.37720062680856853,-0.2116912132997729,5,2011,5,2011.2,0,0,130.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
